recognize,recognize,recognizes,recognizing,recognized,recognized
recoil,recoil,recoils,recoiling,recoiled,recoiled
recollect,recollect,recollects,recollecting,recollected,recollected
recommence,recommence,recommences,recommencing,recommenced,recommenced
recommend,recommend,recommends,recommending,recommended,recommended
recommit,recommit,recommits,recommitting,recommitted,recommitted
recompense,recompense,recompenses,recompensing,recompensed,recompensed
recompose,recompose,recomposes,recomposing,recomposed,recomposed
reconcile,reconcile,reconciles,reconciling,reconciled,reconciled
recondition,recondition,reconditions,reconditioning,reconditioned,reconditioned
reconfigure,reconfigure,reconfigures,reconfiguring,reconfigured,reconfigured
reconfirm,reconfirm,reconfirms,reconfirming,reconfirmed,reconfirmed
reconnect,reconnect,reconnects,reconnecting,reconnected,reconnected
reconnoitre,reconnoitre,reconnoitres,reconnoitring,reconnoitred,reconnoitred
reconquer,reconquer,reconquers,reconquering,reconquered,reconquered
reconsider,reconsider,reconsiders,reconsidering,reconsidered,reconsidered
reconstitute,reconstitute,reconstitutes,reconstituting,reconstituted,reconstituted
reconstruct,reconstruct,reconstructs,reconstructing,reconstructed,reconstructed
reconvene,reconvene,reconvenes,reconvening,reconvened,reconvened
reconvert,reconvert,reconverts,reconverting,reconverted,reconverted
record,record,records,recording,recorded,recorded
recount,recount,recounts,recounting,recounted,recounted
recoup,recoup,recoups,recouping,recouped,recouped
recover,recover,recovers,recovering,recovered,recovered
recreate,recreate,recreates,recreating,recreated,recreated
recriminate,recriminate,recriminates,recriminating,recriminated,recriminated
recrudesce,recrudesce,recrudesces,recrudescing,recrudesced,recrudesced
recruit,recruit,recruits,recruiting,recruited,recruited
recrystallize,recrystallize,recrystallizes,recrystallizing,recrystallized,recrystallized
rectify,rectify,rectifies,rectifying,rectified,rectified
recuperate,recuperate,recuperates,recuperating,recuperated,recuperated
recur,recur,recurs,recurring,recurred,recurred
recurve,recurve,recurves,recurving,recurved,recurved
recycle,recycle,recycles,recycling,recycled,recycled
red,red,reds,redding,redded,redded
redact,redact,redacts,redacting,redacted,redacted
redden,redden,reddens,reddening,reddened,reddened
reddle,reddle,reddles,reddling,reddled,reddled
rede,rede,redes,reding,reded,reded
redecorate,redecorate,redecorates,redecorating,redecorated,redecorated
redeem,redeem,redeems,redeeming,redeemed,redeemed
redefine,redefine,redefines,redefining,redefined,redefined
redeploy,redeploy,redeploys,redeploying,redeployed,redeployed
redesign,redesign,redesigns,redesigning,redesigned,redesigned
redevelop,redevelop,redevelops,redeveloping,redeveloped,redeveloped
redial,redial,redials,redialling,redialled,redialled
redintegrate,redintegrate,redintegrates,redintegrating,redintegrated,redintegrated
redirect,redirect,redirects,redirecting,redirected,redirected
rediscover,rediscover,rediscovers,rediscovering,rediscovered,rediscovered
redistribute,redistribute,redistributes,redistributing,redistributed,redistributed
redistrict,redistrict,redistricts,redistricting,redistricted,redistricted
redo,redo,redoes,redoing,redid,redone
redouble,redouble,redoubles,redoubling,redoubled,redoubled
redound,redound,redounds,redounding,redounded,redounded
redpencil,redpencil,redpencils,redpencilling,redpencilled,redpencilled
redraft,redraft,redrafts,redrafting,redrafted,redrafted
redraw,redraw,redraws,redrawing,redrew,redrawn
redress,redress,redresses,redressing,redressed,redressed
reduce,reduce,reduces,reducing,reduced,reduced
reduplicate,reduplicate,reduplicates,reduplicating,reduplicated,reduplicated
reecho,reecho,reechoes,reechoing,reechoed,reechoed
reed,reed,reeds,reeding,reeded,reeded
reeducate,reeducate,reeducates,reeducating,reeducated,reeducated
reef,reef,reefs,reefing,reefed,reefed
reek,reek,reeks,reeking,reeked,reeked
reel,reel,reels,reeling,reeled,reeled
reelect,reelect,reelects,reelecting,reelected,reelected
reemerge,reemerge,reemerges,reemerging,reemerged,reemerged
reemphasize,reemphasize,reemphasizes,reemphasizing,reemphasized,reemphasized
reenact,reenact,reenacts,reenacting,reenacted,reenacted
reengineer,reengineer,reengineers,reengineering,reengineered,reengineered
reenter,reenter,reenters,reentering,reentered,reentered
reest,reest,reests,reesting,reested,reested
reestablish,reestablish,reestablishes,reestablishing,reestablished,reestablished
reevaluate,reevaluate,reevaluates,reevaluating,reevaluated,reevaluated
reeve,reeve,reeves,reeving,reeved,reeved
reexamine,reexamine,reexamines,reexamining,reexamined,reexamined
reexport,reexport,reexports,reexporting,reexported,reexported
ref,ref,refs,reffing,reffed,reffed
reface,reface,refaces,refacing,refaced,refaced
refer,refer,refers,referring,referred,referred
referee,referee,referees,refereeing,refereed,refereed
reference,reference,references,referencing,referenced,referenced
refile,refile,refiles,refiling,refiled,refiled
refill,refill,refills,refilling,refilled,refilled
refinance,refinance,refinances,refinancing,refinanced,refinanced
refine,refine,refines,refining,refined,refined
refit,refit,refits,refitting,refitted,refitted
reflate,reflate,reflates,reflating,reflated,reflated
reflect,reflect,reflects,reflecting,reflected,reflected
refloat,refloat,refloats,refloating,refloated,refloated
reflux,reflux,refluxes,refluxing,refluxed,refluxed
refocus,refocus,refocuses,refocusing,refocused,refocused
refocuse,refocuse,refocuses,refocusing,refocused,refocused
reforest,reforest,reforests,reforesting,reforested,reforested
reform,reform,reforms,reforming,reformed,reformed
reformat,reformat,reformats,reformatting,reformatted,reformatted
reformulate,reformulate,reformulates,reformulating,reformulated,reformulated
refract,refract,refracts,refracting,refracted,refracted
refrain,refrain,refrains,refraining,refrained,refrained
refresh,refresh,refreshes,refreshing,refreshed,refreshed
refrigerate,refrigerate,refrigerates,refrigerating,refrigerated,refrigerated
refuel,refuel,refuels,refuelling,refuelled,refuelled
refuge,refuge,refuges,refuging,refuged,refuged
refund,refund,refunds,refunding,refunded,refunded
refurbish,refurbish,refurbishes,refurbishing,refurbished,refurbished
refuse,refuse,refuses,refusing,refused,refused
refute,refute,refutes,refuting,refuted,refuted
regain,regain,regains,regaining,regained,regained
regale,regale,regales,regaling,regaled,regaled
regard,regard,regards,regarding,regarded,regarded
regelate,regelate,regelates,regelating,regelated,regelated
regenerate,regenerate,regenerates,regenerating,regenerated,regenerated
regiment,regiment,regiments,regimenting,regimented,regimented
register,register,registers,registering,registered,registered
regorge,regorge,regorges,regorging,regorged,regorged
regrate,regrate,regrates,regrating,regrated,regrated
regress,regress,regresses,regressing,regressed,regressed
regret,regret,regrets,regretting,regretted,regretted
regroup,regroup,regroups,regrouping,regrouped,regrouped
regularise,regularise,regularises,regularising,regularised,regularised
regularize,regularize,regularizes,regularizing,regularized,regularized
regulate,regulate,regulates,regulating,regulated,regulated
regurgitate,regurgitate,regurgitates,regurgitating,regurgitated,regurgitated
rehabilitate,rehabilitate,rehabilitates,rehabilitating,rehabilitated,rehabilitated
rehash,rehash,rehashes,rehashing,rehashed,rehashed
rehear,rehear,rehears,rehearing,reheard,reheard
rehearse,rehearse,rehearses,rehearsing,rehearsed,rehearsed
reheat,reheat,reheats,reheating,reheated,reheated
rehome,rehome,rehomes,rehoming,rehomed,rehomed
rehouse,rehouse,rehouses,rehousing,rehoused,rehoused
reify,reify,reifies,reifying,reified,reified
reign,reign,reigns,reigning,reigned,reigned
reignite,reignite,reignites,reigniting,reignited,reignited
reimburse,reimburse,reimburses,reimbursing,reimbursed,reimbursed
reimport,reimport,reimports,reimporting,reimported,reimported
rein,rein,reins,reining,reined,reined
reincarnate,reincarnate,reincarnates,reincarnating,reincarnated,reincarnated
reindict,reindict,reindicts,reindicting,reindicted,reindicted
reinforce,reinforce,reinforces,reinforcing,reinforced,reinforced
reinstate,reinstate,reinstates,reinstating,reinstated,reinstated
reinstitute,reinstitute,reinstitutes,reinstituting,reinstituted,reinstituted
reinsure,reinsure,reinsures,reinsuring,reinsured,reinsured
reinterpret,reinterpret,reinterprets,reinterpreting,reinterpreted,reinterpreted
reintroduce,reintroduce,reintroduces,reintroducing,reintroduced,reintroduced
reinvent,reinvent,reinvents,reinventing,reinvented,reinvented
reinvest,reinvest,reinvests,reinvesting,reinvested,reinvested
reinvigorate,reinvigorate,reinvigorates,reinvigorating,reinvigorated,reinvigorated
reissue,reissue,reissues,reissuing,reissued,reissued
reiterate,reiterate,reiterates,reiterating,reiterated,reiterated
reive,reive,reives,reiving,reived,reived
reject,reject,rejects,rejecting,rejected,rejected
rejig,rejig,rejigs,rejigging,rejigged,rejigged
rejoice,rejoice,rejoices,rejoicing,rejoiced,rejoiced
rejoin,rejoin,rejoins,rejoining,rejoined,rejoined
rejuvenate,rejuvenate,rejuvenates,rejuvenating,rejuvenated,rejuvenated
rejuvenesce,rejuvenesce,rejuvenesces,rejuvenescing,rejuvenesced,rejuvenesced
rekindle,rekindle,rekindles,rekindling,rekindled,rekindled
relapse,relapse,relapses,relapsing,relapsed,relapsed
relate,relate,relates,relating,related,related
relativize,relativize,relativizes,relativizing,relativized,relativized
relaunch,relaunch,relaunches,relaunching,relaunched,relaunched
relax,relax,relaxes,relaxing,relaxed,relaxed
relay,relay,relays,relaying,relaid,relaid
release,release,releases,releasing,released,released
relegate,relegate,relegates,relegating,relegated,relegated
relent,relent,relents,relenting,relented,relented
relieve,relieve,relieves,relieving,relieved,relieved
reline,reline,relines,relining,relined,relined
relinquish,relinquish,relinquishes,relinquishing,relinquished,relinquished
relish,relish,relishes,relishing,relished,relished
relive,relive,relives,reliving,relived,relived
reload,reload,reloads,reloading,reloaded,reloaded
relocate,relocate,relocates,relocating,relocated,relocated
reluct,reluct,relucts,relucting,relucted,relucted
relumine,relumine,relumines,relumining,relumined,relumined
rely,rely,relies,relying,relied,relied
remain,remain,remains,remaining,remained,remained
remainder,remainder,remainders,remaindering,remaindered,remaindered
remake,remake,remakes,remaking,remade,remade
remand,remand,remands,remanding,remanded,remanded
remap,remap,remaps,remapping,remapped,remapped
remark,remark,remarks,remarking,remarked,remarked
remarry,remarry,remarries,remarrying,remarried,remarried
remaster,remaster,remasters,remastering,remastered,remastered
rematch,rematch,rematches,rematching,rematched,rematched
remediate,remediate,remediates,remediating,remediated,remediated
remedy,remedy,remedies,remedying,remedied,remedied
remember,remember,remembers,remembering,remembered,remembered
remilitarize,remilitarize,remilitarizes,remilitarizing,remilitarized,remilitarized
remind,remind,reminds,reminding,reminded,reminded
reminisce,reminisce,reminisces,reminiscing,reminisced,reminisced
remise,remise,remises,remising,remised,remised
remit,remit,remits,remitting,remitted,remitted
remix,remix,remixes,remixing,remixed,remixed
remodel,remodel,remodels,remodelling;remodeling,remodelled;remodeled,remodelled;remodeled
remold,remold,remolds,remolding,remolded,remolded
remonetize,remonetize,remonetizes,remonetizing,remonetized,remonetized
remonstrate,remonstrate,remonstrates,remonstrating,remonstrated,remonstrated
remortgage,remortgage,remortgages,remortgaging,remortgaged,remortgaged
remould,remould,remoulds,remoulding,remoulded,remoulded
remount,remount,remounts,remounting,remounted,remounted
remove,remove,removes,removing,removed,removed
remunerate,remunerate,remunerates,remunerating,remunerated,remunerated
rename,rename,renames,renaming,renamed,renamed
rencounter,rencounter,rencounters,rencountering,rencountered,rencountered
rend,rend,rends,rending,rent,rent
render,render,renders,rendering,rendered,rendered
rendezvous,rendezvous,rendezvouses,rendezvousing,rendezvoused,rendezvoused
renege,renege,reneges,reneging,reneged,reneged
renegotiate,renegotiate,renegotiates,renegotiating,renegotiated,renegotiated
renegue,renegue,renegues,reneguing,renegued,renegued
renew,renew,renews,renewing,renewed,renewed
renounce,renounce,renounces,renouncing,renounced,renounced
renovate,renovate,renovates,renovating,renovated,renovated
rent,rent,rents,renting,rented,rented
reoccur,reoccur,reoccurs,reoccurring,reoccurred,reoccurred
reoffend,reoffend,reoffends,reoffending,reoffended,reoffended
reopen,reopen,reopens,reopening,reopened,reopened
reorder,reorder,reorders,reordering,reordered,reordered
reorganise,reorganise,reorganises,reorganising,reorganised,reorganised
reorganize,reorganize,reorganizes,reorganizing,reorganized,reorganized
reorient,reorient,reorients,reorienting,reoriented,reoriented
reorientate,reorientate,reorientates,reorientating,reorientated,reorientated
repackage,repackage,repackages,repackaging,repackaged,repackaged
repair,repair,repairs,repairing,repaired,repaired
repartition,repartition,repartitions,repartitioning,repartitioned,repartitioned
repast,repast,repasts,repasting,repasted,repasted
repatriate,repatriate,repatriates,repatriating,repatriated,repatriated
repay,repay,repays,repaying,repaid,repaid
repeal,repeal,repeals,repealing,repealed,repealed
repeat,repeat,repeats,repeating,repeated,repeated
repel,repel,repels,repelling,repelled,repelled
repent,repent,repents,repenting,repented,repented
rephrase,rephrase,rephrases,rephrasing,rephrased,rephrased
repine,repine,repines,repining,repined,repined
replace,replace,replaces,replacing,replaced,replaced
replatform,replatform,replatforms,replatforming,replatformed,replatformed
replay,replay,replays,replaying,replayed,replayed
replenish,replenish,replenishes,replenishing,replenished,replenished
replevin,replevin,replevins,replevining,replevined,replevined
replevy,replevy,replevies,replevying,replevied,replevied
replicate,replicate,replicates,replicating,replicated,replicated
reply,reply,replies,replying,replied,replied
repoint,repoint,repoints,repointing,repointed,repointed
repone,repone,repones,reponing,reponed,reponed
report,report,reports,reporting,reported,reported
repose,repose,reposes,reposing,reposed,reposed
reposit,reposit,reposits,repositing,reposited,reposited
reposition,reposition,repositions,repositioning,repositioned,repositioned
repossess,repossess,repossesses,repossessing,repossessed,repossessed
repot,repot,repots,repotting,repotted,repotted
reprehend,reprehend,reprehends,reprehending,reprehended,reprehended
represent,represent,represents,representing,represented,represented
repress,repress,represses,repressing,repressed,repressed
reprieve,reprieve,reprieves,reprieving,reprieved,reprieved
reprimand,reprimand,reprimands,reprimanding,reprimanded,reprimanded
reprint,reprint,reprints,reprinting,reprinted,reprinted
reprise,reprise,reprises,reprising,reprised,reprised
reproach,reproach,reproaches,reproaching,reproached,reproached
reprobate,reprobate,reprobates,reprobating,reprobated,reprobated
reprocess,reprocess,reprocesses,reprocessing,reprocessed,reprocessed
reproduce,reproduce,reproduces,reproducing,reproduced,reproduced
reprove,reprove,reproves,reproving,reproved,reproved;reproven
republicanize,republicanize,republicanizes,republicanizing,republicanized,republicanized
repudiate,repudiate,repudiates,repudiating,repudiated,repudiated
repugn,repugn,repugns,repugning,repugned,repugned
repulse,repulse,repulses,repulsing,repulsed,repulsed
repurchase,repurchase,repurchases,repurchasing,repurchased,repurchased
repurpose,repurpose,repurposes,repurposing,repurposed,repurposed
repute,repute,reputes,reputing,reputed,reputed
request,request,requests,requesting,requested,requested
require,require,requires,requiring,required,required
requisition,requisition,requisitions,requisitioning,requisitioned,requisitioned
requite,requite,requites,requiting,requited,requited
reread,reread,rereads,rereading,reread,reread
rerelease,rerelease,rereleases,rereleasing,rereleased,rereleased
reroute,reroute,reroutes,rerouting,rerouted,rerouted
rerun,rerun,reruns,rerunning,reran,rerun
reschedule,reschedule,reschedules,rescheduling,rescheduled,rescheduled
rescind,rescind,rescinds,rescinding,rescinded,rescinded
rescue,rescue,rescues,rescuing,rescued,rescued
research,research,researches,researching,researched,researched
reseat,reseat,reseats,reseating,reseated,reseated
resect,resect,resects,resecting,resected,resected
resell,resell,resells,reselling,resold,resold
resemble,resemble,resembles,resembling,resembled,resembled
resent,resent,resents,resenting,resented,resented
reserve,reserve,reserves,reserving,reserved,reserved
reset,reset,resets,resetting,reset,reset
resettle,resettle,resettles,resettling,resettled,resettled
reshape,reshape,reshapes,reshaping,reshaped,reshaped
reshuffle,reshuffle,reshuffles,reshuffling,reshuffled,reshuffled
reside,reside,resides,residing,resided,resided
resign,resign,resigns,resigning,resigned,resigned
resile,resile,resiles,resiling,resiled,resiled
resin,resin,resins,resining,resined,resined
resinate,resinate,resinates,resinating,resinated,resinated
resise,resise,resises,resising,resised,resised
resist,resist,resists,resisting,resisted,resisted
resit,resit,resits,resitting,resat,resat
resize,resize,resizes,resizing,resized,resized
reskill,reskill,reskills,reskilling,reskilled,reskilled
resole,resole,resoles,resoling,resoled,resoled
resolve,resolve,resolves,resolving,resolved,resolved
resonate,resonate,resonates,resonating,resonated,resonated
resorb,resorb,resorbs,resorbing,resorbed,resorbed
resort,resort,resorts,resorting,resorted,resorted
resound,resound,resounds,resounding,resounded,resounded
resource,resource,resources,resourcing,resourced,resourced
respawn,respawn,respawns,respawning,respawned,respawned
respect,respect,respects,respecting,respected,respected
respire,respire,respires,respiring,respired,respired
respite,respite,respites,respiting,respited,respited
respond,respond,responds,responding,responded,responded
respray,respray,resprays,respraying,resprayed,resprayed
rest,rest,rests,resting,rested,rested
restart,restart,restarts,restarting,restarted,restarted
restate,restate,restates,restating,restated,restated
restock,restock,restocks,restocking,restocked,restocked
restore,restore,restores,restoring,restored,restored
restrain,restrain,restrains,restraining,restrained,restrained
restrict,restrict,restricts,restricting,restricted,restricted
restring,restring,restrings,restringing,restrung,restrung
restructure,restructure,restructures,restructuring,restructured,restructured
resubmit,resubmit,resubmits,resubmiting,resubmited,resubmited
result,result,results,resulting,resulted,resulted
resume,resume,resumes,resuming,resumed,resumed
resupply,resupply,resupplies,resupplying,resupplied,resupplied
resurface,resurface,resurfaces,resurfacing,resurfaced,resurfaced
resurge,resurge,resurges,resurging,resurged,resurged
resurrect,resurrect,resurrects,resurrecting,resurrected,resurrected
resuscitate,resuscitate,resuscitates,resuscitating,resuscitated,resuscitated
ret,ret,rets,retting,retted,retted
retail,retail,retails,retailing,retailed,retailed
retain,retain,retains,retaining,retained,retained
retake,retake,retakes,retaking,retook,retaken
retaliate,retaliate,retaliates,retaliating,retaliated,retaliated
retard,retard,retards,retarding,retarded,retarded
retch,retch,retches,retching,retched,retched
retell,retell,retells,retelling,retold,retold
retest,retest,retests,retesting,retested,retested
rethink,rethink,rethinks,rethinking,rethought,rethought
reticulate,reticulate,reticulates,reticulating,reticulated,reticulated
retire,retire,retires,retiring,retired,retired
retool,retool,retools,retooling,retooled,retooled
retort,retort,retorts,retorting,retorted,retorted
retouch,retouch,retouches,retouching,retouched,retouched
retrace,retrace,retraces,retracing,retraced,retraced
retract,retract,retracts,retracting,retracted,retracted
retrain,retrain,retrains,retraining,retrained,retrained
retread,retread,retreads,retreading,retreaded,retreaded
retreat,retreat,retreats,retreating,retreated,retreated
retrench,retrench,retrenches,retrenching,retrenched,retrenched
retrieve,retrieve,retrieves,retrieving,retrieved,retrieved
retroact,retroact,retroacts,retroacting,retroacted,retroacted
retrocede,retrocede,retrocedes,retroceding,retroceded,retroceded
retrofit,retrofit,retrofits,retrofitting,retrofitted,retrofitted
retrograde,retrograde,retrogrades,retrograding,retrograded,retrograded
retrogress,retrogress,retrogresses,retrogressing,retrogressed,retrogressed
retroject,retroject,retrojects,retrojecting,retrojected,retrojected
retrospect,retrospect,retrospects,retrospecting,retrospected,retrospected
retry,retry,retries,retrying,retried,retried
return,return,returns,returning,returned,returned
retweet,retweet,retweets,retweeting,retweeted,retweeted
reunify,reunify,reunifies,reunifying,reunified,reunified
reunite,reunite,reunites,reuniting,reunited,reunited
reuse,reuse,reuses,reusing,reused,reused
rev,rev,revs,revving,revved,revved
revalorize,revalorize,revalorizes,revalorizing,revalorized,revalorized
revalue,revalue,revalues,revaluing,revalued,revalued
revamp,revamp,revamps,revamping,revamped,revamped
reveal,reveal,reveals,revealing,revealed,revealed
revegetate,revegetate,revegetates,revegetating,revegetated,revegetated
revel,revel,revels,revelling,revelled,revelled
revenge,revenge,revenges,revenging,revenged,revenged
reverberate,reverberate,reverberates,reverberating,reverberated,reverberated
revere,revere,reveres,revering,revered,revered
reverence,reverence,reverences,reverencing,reverenced,reverenced
reverse,reverse,reverses,reversing,reversed,reversed
revert,revert,reverts,reverting,reverted,reverted
revest,revest,revests,revesting,revested,revested
revet,revet,revets,revetting,revetted,revetted
review,review,reviews,reviewing,reviewed,reviewed
revile,revile,reviles,reviling,reviled,reviled
revise,revise,revises,revising,revised,revised
revisit,revisit,revisits,revisiting,revisited,revisited
revitalise,revitalise,revitalises,revitalising,revitalised,revitalised
revitalize,revitalize,revitalizes,revitalizing,revitalized,revitalized
revive,revive,revives,reviving,revived,revived
revivify,revivify,revivifies,revivifying,revivified,revivified
revoice,revoice,revoices,revoicing,revoiced,revoiced
revoke,revoke,revokes,revoking,revoked,revoked
revolt,revolt,revolts,revolting,revolted,revolted
revolutionise,revolutionise,revolutionises,revolutionising,revolutionised,revolutionised
revolutionize,revolutionize,revolutionizes,revolutionizing,revolutionized,revolutionized
revolve,revolve,revolves,revolving,revolved,revolved
reward,reward,rewards,rewarding,rewarded,rewarded
rewind,rewind,rewinds,rewinding,rewound,rewound
rewire,rewire,rewires,rewiring,rewired,rewired
reword,reword,rewords,rewording,reworded,reworded
rework,rework,reworks,reworking,reworked,reworked
rewrite,rewrite,rewrites,rewriting,rewrote,rewritten
rhapsodise,rhapsodise,rhapsodises,rhapsodising,rhapsodised,rhapsodised
rhapsodize,rhapsodize,rhapsodizes,rhapsodizing,rhapsodized,rhapsodized
rhubarb,rhubarb,rhubarbs,rhubarbing,rhubarbed,rhubarbed
rhyme,rhyme,rhymes,rhyming,rhymed,rhymed
rib,rib,ribs,ribbing,ribbed,ribbed
ribbon,ribbon,ribbons,ribboning,ribboned,ribboned
rice,rice,rices,ricing,riced,riced
rick,rick,ricks,ricking,ricked,ricked
ricochet,ricochet,ricochets,ricocheting,ricocheted,ricocheted
rid,rid,rids,ridding,rid;ridded,rid;ridded
riddle,riddle,riddles,riddling,riddled,riddled
ride,ride,rides,riding,rode,ridden
ridge,ridge,ridges,ridging,ridged,ridged
ridicule,ridicule,ridicules,ridiculing,ridiculed,ridiculed
riff,riff,riffs,riffing,riffed,riffed
riffle,riffle,riffles,riffling,riffled,riffled
rifle,rifle,rifles,rifling,rifled,rifled
rift,rift,rifts,rifting,rifted,rifted
rig,rig,rigs,rigging,rigged,rigged
right,right,rights,righting,righted,righted
right-click,right-click,right-clicks,right-clicking,right-clicked,right-clicked
rightclick,rightclick,rightclicks,rightclicking,rightclicked,rightclicked
righten,righten,rightens,rightening,rightened,rightened
rightsise,rightsise,rightsises,rightsising,rightsised,rightsised
rightsize,rightsize,rightsizes,rightsizing,rightsized,rightsized
rigidify,rigidify,rigidifies,rigidifying,rigidified,rigidified
rile,rile,riles,riling,riled,riled
rim,rim,rims,rimming,rimmed,rimmed
rime,rime,rimes,riming,rimed,rimed
ring,ring,rings,ringing,rang;ringed,rung;ringed
ring-fence,ring-fence,ring-fenced,ring-fencing,ring-fenced,ring-fenced
ringfence,ringfence,ringfenced;ringfences,ringfencing,ringfenced,ringfenced
rinse,rinse,rinses,rinsing,rinsed,rinsed
riot,riot,riots,rioting,rioted,rioted
rip,rip,rips,ripping,ripped,ripped
ripen,ripen,ripens,ripening,ripened,ripened
riposte,riposte,ripostes,riposting,riposted,riposted
ripple,ripple,ripples,rippling,rippled,rippled
rise,rise,rises,rising,rose,risen
risk,risk,risks,risking,risked,risked
ritualise,ritualise,ritualises,ritualising,ritualised,ritualised
ritualize,ritualize,ritualizes,ritualizing,ritualized,ritualized
rival,rival,rivals,rivalling,rivalled,rivalled
rive,rive,rives,riving,rived,riven
rivet,rivet,rivets,riveting,riveted,riveted
road-test,road-test,road-tests,road-testing,road-tested,road-tested
roadtest,roadtest,roadtests,roadtesting,roadtested,roadtested
roam,roam,roams,roaming,roamed,roamed
roar,roar,roars,roaring,roared,roared
roast,roast,roasts,roasting,roasted,roasted
rob,rob,robs,robbing,robbed,robbed
robe,robe,robes,robing,robed,robed
rock,rock,rocks,rocking,rocked,rocked
rock-and-roll,rock-and-roll,rock-and-rolls,rock-and-rolling,rock-and-rolled,rock-and-rolled
rocket,rocket,rockets,rocketing,rocketed,rocketed
rodomontade,rodomontade,rodomontades,rodomontading,rodomontaded,rodomontaded
roger,roger,rogers,rogering,rogered,rogered
roil,roil,roils,roiling,roiled,roiled
roister,roister,roisters,roistering,roistered,roistered
role-play,role-play,role-plays,role-playing,role-played,role-played
roleplay,roleplay,roleplays,roleplaying,roleplayed,roleplayed
roll,roll,rolls,rolling,rolled,rolled
roller skate,roller skate,roller skates,roller skating,roller skated,roller skated
rollerblade,rollerblade,rollerblades,rollerblading,rollerbladed,rollerbladed
rollerskate,rollerskate,rollerskates,rollerskating,rollerskated,rollerskated
rollick,rollick,rollicks,rollicking,rollicked,rollicked
romance,romance,romances,romancing,romanced,romanced
romanize,romanize,romanizes,romanizing,romanized,romanized
romanticise,romanticise,romanticises,romanticising,romanticised,romanticised
romanticize,romanticize,romanticizes,romanticizing,romanticized,romanticized
romp,romp,romps,romping,romped,romped
rone,rone,rones,roning,roned,roned
roneo,roneo,roneos,roneoing,roneoed,roneoed
rontgenize,rontgenize,rontgenizes,rontgenizing,rontgenized,rontgenized
roof,roof,roofs,roofing,roofed,roofed
rook,rook,rooks,rooking,rooked,rooked
room,room,rooms,rooming,roomed,roomed
roose,roose,rooses,roosing,roosed,roosed
roost,roost,roosts,roosting,roosted,roosted
root,root,roots,rooting,rooted,rooted
rootle,rootle,rootles,rootling,rootled,rootled
rope,rope,ropes,roping,roped,roped
roquet,roquet,roquets,roqueting,roqueted,roqueted
rort,rort,rorts,rorting,rorted,rorted
rosin,rosin,rosins,rosining,rosined,rosined
roster,roster,rosters,rostering,rostered,rostered
rot,rot,rots,rotting,rotted,rotted
rotate,rotate,rotates,rotating,rotated,rotated
rouge,rouge,rouges,rouging,rouged,rouged
rough,rough,roughs,roughing,roughed,roughed
rough-cut,rough-cut,rough-cuts,rough-cutting,rough-cut,rough-cut
rough-house,rough-house,rough-houses,rough-housing,roughhoused,rough-housed
roughcast,roughcast,rough-casts,rough-casting,roughcast,roughcast
roughcut,roughcut,roughcuts,roughcutting,roughcut,roughcut
roughdry,roughdry,roughdries,roughdrying,roughdried,roughdried
roughen,roughen,roughens,roughening,roughened,roughened
roughhew,roughhew,roughhews,roughhewing,roughhewn,roughhewn
roughhouse,roughhouse,roughhouses,roughhousing,roughhoused,roughhoused
round,round,rounds,rounding,rounded,rounded
roup,roup,roups,rouping,rouped,rouped
rouse,rouse,rouses,rousing,roused,roused
roust,roust,rousts,rousting,rousted,rousted
rout,rout,routs,routing,routed,routed
route,route,routes,routing,routed,routed
rove,rove,roves,roving,roved,roved
row,row,rows,rowing,rowed,rowed
rowel,rowel,rowels,rowelling,rowelled,rowelled
rub,rub,rubs,rubbing,rubbed,rubbed
rubber,rubber,rubbers,rubbering,rubbered,rubbered
rubber-stamp,rubber-stamp,rubber-stamps,rubber-stamping,rubber-stamped,rubber-stamped
rubberize,rubberize,rubberizes,rubberizing,rubberized,rubberized
rubberneck,rubberneck,rubbernecks,rubbernecking,rubbernecked,rubbernecked
rubberstamp,rubberstamp,rubberstamps,rubberstamping,rubberstamped,rubberstamped
rubbish,rubbish,rubbishes,rubbishing,rubbished,rubbished
rubefy,rubefy,rubefies,rubefying,rubefied,rubefied
rubricate,rubricate,rubricates,rubricating,rubricated,rubricated
ruck,ruck,rucks,rucking,rucked,rucked
ruddle,ruddle,ruddles,ruddling,ruddled,ruddled
rue,rue,rues,rueing,rued,rued
ruff,ruff,ruffs,ruffing,ruffed,ruffed
ruffle,ruffle,ruffles,ruffling,ruffled,ruffled
ruggedize,ruggedize,ruggedizes,ruggedizing,ruggedized,ruggedized
ruin,ruin,ruins,ruining,ruined,ruined
rule,rule,rules,ruling,ruled,ruled
rumble,rumble,rumbles,rumbling,rumbled,rumbled
ruminate,ruminate,ruminates,ruminating,ruminated,ruminated
rummage,rummage,rummages,rummaging,rummaged,rummaged
rumour,rumour,rumours,rumouring,rumoured,rumoured
rumple,rumple,rumples,rumpling,rumpled,rumpled
run,run,runs,running,ran,run
rupture,rupture,ruptures,rupturing,ruptured,ruptured
ruralize,ruralize,ruralizes,ruralizing,ruralized,ruralized
rush,rush,rushes,rushing,rushed,rushed
russianize,russianize,russianizes,russianizing,russianized,russianized
rust,rust,rusts,rusting,rusted,rusted
rusticate,rusticate,rusticates,rusticating,rusticated,rusticated
rustle,rustle,rustles,rustling,rustled,rustled
rut,rut,ruts,rutting,rutted,rutted
saber,saber,sabers,sabering,sabered,sabered
